Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
2115;Helgoland;D;08.09.2006-18:00;08.09.2006-18:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;18.09.2006-21:00;18.09.2006-21:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;21.09.2006-14:00;21.09.2006-14:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;27.09.2006-09:00;27.09.2006-09:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;27.09.2006-18:00;27.09.2006-18:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;27.09.2006-22:00;27.09.2006-22:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;28.09.2006-13:00;28.09.2006-13:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;28.09.2006-19:00;28.09.2006-19:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;28.09.2006-21:00;28.09.2006-21:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;07.10.2006-12:00;07.10.2006-12:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;06.11.2006-09:00;06.11.2006-09:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;06.11.2006-16:00;06.11.2006-16:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;06.11.2006-18:00;06.11.2006-18:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;07.11.2006-08:00;07.11.2006-08:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;21.11.2006-05:00;21.11.2006-05:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;25.11.2006-15:00;25.11.2006-15:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;28.11.2006-19:00;28.11.2006-19:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;10.12.2006-19:00;10.12.2006-19:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;27.12.2006-12:00;27.12.2006-12:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;02.01.2007-16:00;02.01.2007-16:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;09.01.2007-17:00;09.01.2007-17:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;21.01.2007-04:00;21.01.2007-04:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;24.01.2007-11:00;24.01.2007-11:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;28.01.2007-12:00;28.01.2007-12:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;01.02.2007-04:00;01.02.2007-05:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;19.02.2007-08:00;19.02.2007-08:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;21.02.2007-16:00;21.02.2007-16:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;22.02.2007-11:00;22.02.2007-12:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;09.03.2007-06:00;09.03.2007-06:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;12.03.2007-00:00;12.03.2007-00:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;12.03.2007-04:00;12.03.2007-04:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;18.03.2007-20:00;18.03.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;23.03.2007-17:00;23.03.2007-17:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;25.03.2007-20:00;25.03.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;29.03.2007-14:00;29.03.2007-14:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;30.03.2007-21:00;30.03.2007-21:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;16.04.2007-10:00;16.04.2007-10:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;16.04.2007-20:00;16.04.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;20.04.2007-00:00;20.04.2007-00:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;24.04.2007-06:00;24.04.2007-06:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;24.04.2007-22:00;24.04.2007-22:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;26.04.2007-09:00;26.04.2007-09:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;26.04.2007-14:00;26.04.2007-14:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;27.04.2007-13:00;27.04.2007-13:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;28.04.2007-17:00;28.04.2007-17:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;29.04.2007-12:00;29.04.2007-12:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;30.04.2007-16:00;30.04.2007-16:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;30.04.2007-18:00;30.04.2007-18:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;06.05.2007-17:00;06.05.2007-18:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;09.05.2007-20:00;09.05.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;12.05.2007-20:00;12.05.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;14.05.2007-00:00;14.05.2007-00:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;19.05.2007-22:00;19.05.2007-22:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;20.05.2007-03:00;20.05.2007-03:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;22.05.2007-15:00;22.05.2007-15:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;22.05.2007-23:00;22.05.2007-23:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;04.06.2007-13:00;04.06.2007-13:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;05.06.2007-19:00;05.06.2007-19:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;12.06.2007-07:00;12.06.2007-07:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;16.06.2007-01:00;16.06.2007-01:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;16.06.2007-14:00;16.06.2007-15:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;16.06.2007-23:00;16.06.2007-23:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;18.06.2007-20:00;18.06.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;19.06.2007-13:00;19.06.2007-13:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;25.06.2007-20:00;25.06.2007-20:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;25.06.2007-22:00;25.06.2007-22:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;29.06.2007-17:00;29.06.2007-17:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;03.07.2007-18:00;03.07.2007-18:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;05.07.2007-19:00;05.07.2007-19:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;08.07.2007-22:00;08.07.2007-22:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;09.07.2007-07:00;09.07.2007-07:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;10.07.2007-00:00;10.07.2007-00:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;11.07.2007-03:00;11.07.2007-03:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;12.07.2007-00:00;12.07.2007-00:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;14.07.2007-03:00;14.07.2007-03:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;16.07.2007-17:00;16.07.2007-17:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;29.07.2007-12:00;29.07.2007-12:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;30.07.2007-15:00;30.07.2007-15:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;15.01.2009-11:00;15.01.2009-23:00;13;;eor;                                                                                                                                             
2115;Helgoland;D;22.02.2014-02:00;22.02.2014-04:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;21.09.2014-00:00;21.09.2014-03:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;24.06.2015-10:00;24.06.2015-11:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;19.08.2015-10:00;20.08.2015-12:00;27;;eor;                                                                                                                                             
2115;Helgoland;D;15.11.2015-13:00;15.11.2015-13:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;20.01.2016-14:00;20.01.2016-15:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;20.01.2016-17:00;21.01.2016-07:00;15;;eor;                                                                                                                                             
2115;Helgoland;D;16.06.2016-09:00;16.06.2016-12:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;16.12.2016-15:00;17.12.2016-00:00;10;;eor;                                                                                                                                             
2115;Helgoland;D;18.12.2016-13:00;18.12.2016-14:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;19.12.2016-10:00;19.12.2016-13:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;20.12.2016-09:00;20.12.2016-10:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;23.12.2016-13:00;28.12.2016-13:00;121;;eor;                                                                                                                                            
2115;Helgoland;D;15.02.2017-15:00;15.02.2017-15:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;08.08.2017-21:00;09.08.2017-02:00;6;;eor;                                                                                                                                              
2115;Helgoland;D;22.08.2017-05:00;22.08.2017-05:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;16.09.2017-01:00;16.09.2017-04:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;27.09.2017-23:00;04.10.2017-12:00;158;;eor;                                                                                                                                            
2115;Helgoland;D;28.11.2018-06:00;15.11.2019-07:00;8450;;eor;                                                                                                                                           
2115;Helgoland;D;20.11.2019-05:00;21.11.2019-15:00;35;;eor;                                                                                                                                             
2115;Helgoland;D;18.12.2019-15:00;18.12.2019-17:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;12.01.2020-07:00;15.01.2020-11:00;77;;eor;                                                                                                                                             
2115;Helgoland;D;11.05.2020-05:00;11.05.2020-10:00;6;;eor;                                                                                                                                              
2115;Helgoland;D;03.06.2020-13:00;03.06.2020-13:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;07.06.2020-22:00;08.06.2020-01:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;09.06.2020-04:00;09.06.2020-05:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;15.06.2020-18:00;15.06.2020-21:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;16.09.2020-08:00;16.09.2020-10:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;20.11.2020-01:00;20.11.2020-03:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;20.11.2020-05:00;20.11.2020-10:00;6;;eor;                                                                                                                                              
2115;Helgoland;D;20.11.2020-15:00;21.11.2020-13:00;23;;eor;                                                                                                                                             
2115;Helgoland;D;21.11.2020-18:00;22.11.2020-12:00;19;;eor;                                                                                                                                             
2115;Helgoland;D;08.06.2021-10:00;09.06.2021-12:00;27;;eor;                                                                                                                                             
2115;Helgoland;D;22.06.2021-08:00;20.07.2021-14:00;679;;eor;                                                                                                                                            
2115;Helgoland;D;26.07.2021-00:00;28.07.2021-13:00;62;;eor;                                                                                                                                             
2115;Helgoland;D;25.08.2021-04:00;25.08.2021-07:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;27.08.2021-17:00;28.08.2021-06:00;14;;eor;                                                                                                                                             
2115;Helgoland;D;03.11.2021-01:00;03.11.2021-03:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;25.11.2021-01:00;25.11.2021-10:00;10;;eor;                                                                                                                                             
2115;Helgoland;D;09.12.2021-03:00;09.12.2021-09:00;7;;eor;                                                                                                                                              
2115;Helgoland;D;15.12.2021-08:00;15.12.2021-11:00;4;;eor;                                                                                                                                              
2115;Helgoland;D;05.01.2022-02:00;05.01.2022-07:00;6;;eor;                                                                                                                                              
2115;Helgoland;D;01.03.2022-12:00;02.03.2022-08:00;21;;eor;                                                                                                                                             
2115;Helgoland;D;17.03.2022-15:00;17.03.2022-15:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;06.05.2022-23:00;07.05.2022-00:00;2;;eor;                                                                                                                                              
2115;Helgoland;D;29.09.2022-06:00;29.09.2022-06:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;10.10.2022-15:00;10.10.2022-15:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;19.10.2022-09:00;19.10.2022-16:00;8;;eor;                                                                                                                                              
2115;Helgoland;D;03.02.2023-05:00;03.02.2023-05:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;15.02.2023-03:00;15.02.2023-08:00;6;;eor;                                                                                                                                              
2115;Helgoland;D;21.04.2023-03:00;21.04.2023-21:00;19;;eor;                                                                                                                                             
2115;Helgoland;D;28.04.2023-04:00;28.04.2023-06:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;07.06.2023-11:00;08.06.2023-11:00;25;;eor;                                                                                                                                             
2115;Helgoland;D;15.06.2023-10:00;15.06.2023-12:00;3;;eor;                                                                                                                                              
2115;Helgoland;D;11.07.2023-13:00;12.07.2023-10:00;22;;eor;                                                                                                                                             
2115;Helgoland;D;23.08.2023-08:00;23.08.2023-21:00;14;;eor;                                                                                                                                             
2115;Helgoland;D;12.09.2023-00:00;12.09.2023-04:00;5;;eor;                                                                                                                                              
2115;Helgoland;D;27.10.2023-14:00;04.11.2023-09:00;188;;eor;                                                                                                                                            
2115;Helgoland;D;30.01.2024-07:00;30.01.2024-14:00;8;;eor;                                                                                                                                              
2115;Helgoland;D;13.02.2024-12:00;13.02.2024-12:00;1;;eor;                                                                                                                                              
2115;Helgoland;D;19.02.2024-07:00;19.02.2024-08:00;2;;eor;                                                                                                                                              
generiert: 03.04.2024 --  Deutscher Wetterdienst  --                                                                                                                                                    
